"line_type","anlys_id","glac_id","anlys_time","area","db_area","width","length","primeclass","min_elev","mean_elev","max_elev","src_date","rec_status","glac_name","wgms_id","local_id","glac_stat","subm_id","release_dt","proc_desc","rc_id","geog_area","chief_affl","loc_unc_x","loc_unc_y","glob_unc_x","glob_unc_y","submitters","analysts","bboxes","geog_area_rollup"
"glac_bound","154943.0","G077968E32521N","2014-04-15T00:00:00","0.0","1.55841","0.0","0.0","0.0","5180.0","5479.0","5757.0","2006-09-23T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(77.9606421, 32.509217899999996), (77.9761939, 32.509217899999996), (77.9761939, 32.5350261), (77.9606421, 32.5350261), (77.9606421, 32.509217899999996)]","Asia"
"glac_bound","159591.0","G074246E36781N","2014-04-15T00:00:00","0.0","5.63836","0.0","0.0","0.0","4309.0","4798.0","5350.0","2005-09-17T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(74.2217521, 36.75401215), (74.26629989999999, 36.75401215), (74.26629989999999, 36.79981285), (74.2217521, 36.79981285), (74.2217521, 36.75401215)]","Asia"
"glac_bound","149374.0","G073895E34805N","2014-04-15T00:00:00","0.0","1.33732","0.0","0.0","0.0","4173.0","4344.0","4634.0","2005-09-17T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(73.88867255, 34.7940771), (73.90351044999998, 34.7940771), (73.90351044999998, 34.8148429), (73.88867255, 34.8148429), (73.88867255, 34.7940771)]","Asia"
"glac_bound","165037.0","G075450E35596N","2014-04-15T00:00:00","0.0","1.73087","0.0","0.0","0.0","4064.0","4881.0","5435.0","2007-09-16T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(75.4325944, 35.581311400000004), (75.46573959999999, 35.581311400000004), (75.46573959999999, 35.6055026), (75.4325944, 35.6055026), (75.4325944, 35.581311400000004)]","Asia"
"glac_bound","156234.0","G076094E35700N","2014-04-15T00:00:00","0.0","3.98333","0.0","0.0","0.0","4264.0","5260.0","6260.0","2006-11-09T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(76.06211834999999, 35.68292935000001), (76.10362465, 35.68292935000001), (76.10362465, 35.72630565), (76.06211834999999, 35.72630565), (76.06211834999999, 35.68292935000001)]","Asia"
"glac_bound","156038.0","G075255E35220N","2014-04-15T00:00:00","0.0","1.8794","0.0","0.0","0.0","4662.0","4831.0","4975.0","2009-09-21T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(75.24245035, 35.2126971), (75.26783065, 35.2126971), (75.26783065, 35.2266209), (75.24245035, 35.2266209), (75.24245035, 35.2126971)]","Asia"
"glac_bound","149147.0","G077039E32232N","2014-04-15T00:00:00","0.0","1.03187","0.0","0.0","0.0","4763.0","4851.0","4925.0","2009-10-25T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(77.03106414999999, 32.2259145), (77.04720885, 32.2259145), (77.04720885, 32.2381135), (77.03106414999999, 32.2381135), (77.03106414999999, 32.2259145)]","Asia"
"glac_bound","154724.0","G078093E34826N","2014-04-15T00:00:00","0.0","1.51763","0.0","0.0","0.0","5096.0","5723.0","6059.0","2006-09-30T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(78.0827621, 34.81530385), (78.10326390000002, 34.81530385), (78.10326390000002, 34.84056315), (78.0827621, 34.84056315), (78.0827621, 34.81530385)]","Asia"
"glac_bound","148040.0","G075413E36541N","2014-04-15T00:00:00","0.0","2.05084","0.0","0.0","0.0","4901.0","5302.0","5816.0","2007-09-16T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(75.39885375000001, 36.5366718), (75.42299325, 36.5366718), (75.42299325, 36.5519222), (75.39885375000001, 36.5519222), (75.39885375000001, 36.5366718)]","Asia"
"glac_bound","157526.0","G073194E36753N","2014-04-15T00:00:00","0.0","26.6487","0.0","0.0","0.0","3584.0","5225.0","6580.0","2005-08-23T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(73.15803385, 36.68542615), (73.24346315, 36.68542615), (73.24346315, 36.80873285), (73.15803385, 36.80873285), (73.15803385, 36.68542615)]","Asia"
"glac_bound","152801.0","G078490E34330N","2014-04-15T00:00:00","0.0","1.32963","0.0","0.0","0.0","5500.0","5812.0","6129.0","2006-09-30T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(78.47772995000001, 34.324317900000004), (78.49942305, 34.324317900000004), (78.49942305, 34.3370361), (78.47772995000001, 34.3370361), (78.47772995000001, 34.324317900000004)]","Asia"
"glac_bound","153786.0","G080323E30571N","2014-04-15T00:00:00","0.0","1.68127","0.0","0.0","0.0","5335.0","5590.0","5915.0","2009-07-30T00:00:00","okay","CN5Q222A0056","5Q222A0056","5Q222A0056","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(80.31492195, 30.561868150000002), (80.33036705, 30.561868150000002), (80.33036705, 30.58331485), (80.31492195, 30.58331485), (80.31492195, 30.561868150000002)]","Asia"
"glac_bound","151300.0","G075078E36659N","2014-04-15T00:00:00","0.0","2.96753","0.0","0.0","0.0","4661.0","5372.0","5954.0","2007-09-16T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(75.0664495, 36.64333045), (75.0913645, 36.64333045), (75.0913645, 36.68978455), (75.0664495, 36.68978455), (75.0664495, 36.64333045)]","Asia"
"glac_bound","157554.0","G072223E35875N","2014-04-15T00:00:00","0.0","1.59321","0.0","0.0","0.0","4623.0","4990.0","5314.0","2006-07-09T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(72.21266354999999, 35.86920845), (72.23368344999999, 35.86920845), (72.23368344999999, 35.89203455), (72.21266354999999, 35.89203455), (72.21266354999999, 35.86920845)]","Asia"
"glac_bound","161240.0","G076446E34016N","2014-04-15T00:00:00","0.0","3.06924","0.0","0.0","0.0","4924.0","5234.0","5597.0","2005-09-02T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(76.43523285, 34.002260299999996), (76.45697215000001, 34.002260299999996), (76.45697215000001, 34.033537700000004), (76.43523285, 34.033537700000004), (76.43523285, 34.002260299999996)]","Asia"
"glac_bound","160182.0","G078244E35110N","2014-04-15T00:00:00","0.0","1.52343","0.0","0.0","0.0","5602.0","5978.0","6242.0","2009-09-30T00:00:00","okay","None","None","5Q142I0014","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(78.23566935, 35.09889795), (78.25378965, 35.09889795), (78.25378965, 35.11751105), (78.23566935, 35.11751105), (78.23566935, 35.09889795)]","Asia"
"glac_bound","163885.0","G073055E35612N","2014-04-15T00:00:00","0.0","2.58572","0.0","0.0","0.0","3808.0","4363.0","4660.0","2007-09-14T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(73.03816705, 35.59766395), (73.06456595, 35.59766395), (73.06456595, 35.627959049999994), (73.03816705, 35.627959049999994), (73.03816705, 35.59766395)]","Asia"
"glac_bound","150850.0","G076999E32802N","2014-04-15T00:00:00","0.0","6.45381","0.0","0.0","0.0","4625.0","5315.0","6098.0","2006-09-30T00:00:00","okay","None","None","None","exists","578.0","2014-08-11T09:00:00","Object-based semi-automated glacier classification. See http://lib.icimod.org/record/29591; The glacier inventory was developed based on remote sensing tools and techniques, using semi-automatic multi-resolution segmentation of Landsat satellite images a","12.0","Himalaya (India, Nepal, Bhutan)","International Centre for Integrated Mountain Development (ICIMOD)","50","50","80","80","Bajracharya, Samjwal","Bajracharya, Samjwal; Guo, Wanqin; Maharjan, SB; Shrestha, Finu","[(76.9790751, 32.783578999999996), (77.0326869, 32.783578999999996), (77.0326869, 32.823420999999996), (76.9790751, 32.823420999999996), (76.9790751, 32.783578999999996)]","Asia"
